"","year","category","winner","entity"
"10491",2013,"SCIENTIFIC AND TECHNICAL AWARD (Technical Achievement Award)","True","To JOHN FRAZIER, CHUCK GASPAR and CLAY PINNEY for the design and development of the Pneumatic Car Flipper."
"10492",2013,"SCIENTIFIC AND TECHNICAL AWARD (Technical Achievement Award)","True","To JOSHUA PINES, DAVID REISNER, LOU LEVINSON, CURTIS CLARK, ASC, and DAVID REGISTER for the development of the American Society of Cinematographers Color Decision List technology."
"10493",2013,"SCIENTIFIC AND TECHNICAL AWARD (Technical Achievement Award)","True","To JEREMY SELAN for the development of the OpenColorIO color management framework."
"10494",2013,"JOHN A. BONNER MEDAL OF COMMENDATION","True","To Charles ""Tad"" Marburg in appreciation for outstanding service and dedication in upholding the high standards of the Academy of Motion Picture Arts and Sciences."
"10495",2014,"ACTOR IN A LEADING ROLE","False","Steve Carell"
"10496",2014,"ACTOR IN A LEADING ROLE","False","Bradley Cooper"
"10497",2014,"ACTOR IN A LEADING ROLE","False","Benedict Cumberbatch"
"10498",2014,"ACTOR IN A LEADING ROLE","False","Michael Keaton"
"10499",2014,"ACTOR IN A LEADING ROLE","True","Eddie Redmayne"
"10500",2014,"ACTOR IN A SUPPORTING ROLE","False","Robert Duvall"
"10501",2014,"ACTOR IN A SUPPORTING ROLE","False","Ethan Hawke"
"10502",2014,"ACTOR IN A SUPPORTING ROLE","False","Edward Norton"
"10503",2014,"ACTOR IN A SUPPORTING ROLE","False","Mark Ruffalo"
"10504",2014,"ACTOR IN A SUPPORTING ROLE","True","J.K. Simmons"
"10505",2014,"ACTRESS IN A LEADING ROLE","False","Marion Cotillard"
"10506",2014,"ACTRESS IN A LEADING ROLE","False","Felicity Jones"
"10507",2014,"ACTRESS IN A LEADING ROLE","True","Julianne Moore"
"10508",2014,"ACTRESS IN A LEADING ROLE","False","Rosamund Pike"
"10509",2014,"ACTRESS IN A LEADING ROLE","False","Reese Witherspoon"
"10510",2014,"ACTRESS IN A SUPPORTING ROLE","True","Patricia Arquette"
"10511",2014,"ACTRESS IN A SUPPORTING ROLE","False","Laura Dern"
"10512",2014,"ACTRESS IN A SUPPORTING ROLE","False","Keira Knightley"
"10513",2014,"ACTRESS IN A SUPPORTING ROLE","False","Emma Stone"
"10514",2014,"ACTRESS IN A SUPPORTING ROLE","False","Meryl Streep"
"10515",2014,"ANIMATED FEATURE FILM","True","Big Hero 6"
"10516",2014,"ANIMATED FEATURE FILM","False","The Boxtrolls"
"10517",2014,"ANIMATED FEATURE FILM","False","How to Train Your Dragon 2"
"10518",2014,"ANIMATED FEATURE FILM","False","Song of the Sea"
"10519",2014,"ANIMATED FEATURE FILM","False","The Tale of the Princess Kaguya"
"10520",2014,"CINEMATOGRAPHY","True","Birdman or (The Unexpected Virtue of Ignorance)"
"10521",2014,"CINEMATOGRAPHY","False","The Grand Budapest Hotel"
"10522",2014,"CINEMATOGRAPHY","False","Ida"
"10523",2014,"CINEMATOGRAPHY","False","Mr. Turner"
"10524",2014,"CINEMATOGRAPHY","False","Unbroken"
"10525",2014,"COSTUME DESIGN","True","The Grand Budapest Hotel"
"10526",2014,"COSTUME DESIGN","False","Inherent Vice"
"10527",2014,"COSTUME DESIGN","False","Into the Woods"
"10528",2014,"COSTUME DESIGN","False","Maleficent"
"10529",2014,"COSTUME DESIGN","False","Mr. Turner"
"10530",2014,"DIRECTING","True","Birdman or (The Unexpected Virtue of Ignorance)"
"10531",2014,"DIRECTING","False","Boyhood"
"10532",2014,"DIRECTING","False","Foxcatcher"
"10533",2014,"DIRECTING","False","The Grand Budapest Hotel"
"10534",2014,"DIRECTING","False","The Imitation Game"
"10535",2014,"DOCUMENTARY (Feature)","True","CitizenFour"
"10536",2014,"DOCUMENTARY (Feature)","False","Finding Vivian Maier"
"10537",2014,"DOCUMENTARY (Feature)","False","Last Days in Vietnam"
"10538",2014,"DOCUMENTARY (Feature)","False","The Salt of the Earth"
"10539",2014,"DOCUMENTARY (Feature)","False","Virunga"
"10540",2014,"DOCUMENTARY (Short Subject)","True","Crisis Hotline: Veterans Press 1"
"10541",2014,"DOCUMENTARY (Short Subject)","False","Joanna"
"10542",2014,"DOCUMENTARY (Short Subject)","False","Our Curse"
"10543",2014,"DOCUMENTARY (Short Subject)","False","The Reaper (La Parka)"
"10544",2014,"DOCUMENTARY (Short Subject)","False","White Earth"
"10545",2014,"FILM EDITING","False","American Sniper"
"10546",2014,"FILM EDITING","False","Boyhood"
"10547",2014,"FILM EDITING","False","The Grand Budapest Hotel"
"10548",2014,"FILM EDITING","False","The Imitation Game"
"10549",2014,"FILM EDITING","True","Whiplash"
"10550",2014,"FOREIGN LANGUAGE FILM","True","Ida"
"10551",2014,"FOREIGN LANGUAGE FILM","False","Leviathan"
"10552",2014,"FOREIGN LANGUAGE FILM","False","Tangerines"
"10553",2014,"FOREIGN LANGUAGE FILM","False","Timbuktu"
"10554",2014,"FOREIGN LANGUAGE FILM","False","Wild Tales"
"10555",2014,"MAKEUP AND HAIRSTYLING","False","Foxcatcher"
"10556",2014,"MAKEUP AND HAIRSTYLING","True","The Grand Budapest Hotel"
"10557",2014,"MAKEUP AND HAIRSTYLING","False","Guardians of the Galaxy"
"10558",2014,"MUSIC (Original Score)","True","The Grand Budapest Hotel"
"10559",2014,"MUSIC (Original Score)","False","The Imitation Game"
"10560",2014,"MUSIC (Original Score)","False","Interstellar"
"10561",2014,"MUSIC (Original Score)","False","Mr. Turner"
"10562",2014,"MUSIC (Original Score)","False","The Theory of Everything"
"10563",2014,"MUSIC (Original Song)","False","The Lego Movie"
"10564",2014,"MUSIC (Original Song)","True","Selma"
"10565",2014,"MUSIC (Original Song)","False","Beyond the Lights"
"10566",2014,"MUSIC (Original Song)","False","Glen Campbell...I'll Be Me"
"10567",2014,"MUSIC (Original Song)","False","Begin Again"
"10568",2014,"BEST PICTURE","False","American Sniper"
"10569",2014,"BEST PICTURE","True","Birdman or (The Unexpected Virtue of Ignorance)"
"10570",2014,"BEST PICTURE","False","Boyhood"
"10571",2014,"BEST PICTURE","False","The Grand Budapest Hotel"
"10572",2014,"BEST PICTURE","False","The Imitation Game"
"10573",2014,"BEST PICTURE","False","Selma"
"10574",2014,"BEST PICTURE","False","The Theory of Everything"
"10575",2014,"BEST PICTURE","False","Whiplash"
"10576",2014,"PRODUCTION DESIGN","True","The Grand Budapest Hotel"
"10577",2014,"PRODUCTION DESIGN","False","The Imitation Game"
"10578",2014,"PRODUCTION DESIGN","False","Interstellar"
"10579",2014,"PRODUCTION DESIGN","False","Into the Woods"
"10580",2014,"PRODUCTION DESIGN","False","Mr. Turner"
"10581",2014,"SHORT FILM (Animated)","False","The Bigger Picture"
"10582",2014,"SHORT FILM (Animated)","False","The Dam Keeper"
"10583",2014,"SHORT FILM (Animated)","True","Feast"
"10584",2014,"SHORT FILM (Animated)","False","Me and My Moulton"
"10585",2014,"SHORT FILM (Animated)","False","A Single Life"
"10586",2014,"SHORT FILM (Live Action)","False","Aya"
"10587",2014,"SHORT FILM (Live Action)","False","Boogaloo and Graham"
"10588",2014,"SHORT FILM (Live Action)","False","Butter Lamp (La Lampe Au Beurre De Yak)"
"10589",2014,"SHORT FILM (Live Action)","False","Parvaneh"
"10590",2014,"SHORT FILM (Live Action)","True","The Phone Call"
"10591",2014,"SOUND EDITING","True","American Sniper"
"10592",2014,"SOUND EDITING","False","Birdman or (The Unexpected Virtue of Ignorance)"
"10593",2014,"SOUND EDITING","False","The Hobbit: The Battle of the Five Armies"
"10594",2014,"SOUND EDITING","False","Interstellar"
"10595",2014,"SOUND EDITING","False","Unbroken"
"10596",2014,"SOUND MIXING","False","American Sniper"
"10597",2014,"SOUND MIXING","False","Birdman or (The Unexpected Virtue of Ignorance)"
"10598",2014,"SOUND MIXING","False","Interstellar"
"10599",2014,"SOUND MIXING","False","Unbroken"
"10600",2014,"SOUND MIXING","True","Whiplash"
"10601",2014,"VISUAL EFFECTS","False","Captain America: The Winter Soldier"
"10602",2014,"VISUAL EFFECTS","False","Dawn of the Planet of the Apes"
"10603",2014,"VISUAL EFFECTS","False","Guardians of the Galaxy"
"10604",2014,"VISUAL EFFECTS","True","Interstellar"
"10605",2014,"VISUAL EFFECTS","False","X-Men: Days of Future Past"
"10606",2014,"WRITING (Adapted Screenplay)","False","American Sniper"
"10607",2014,"WRITING (Adapted Screenplay)","True","The Imitation Game"
"10608",2014,"WRITING (Adapted Screenplay)","False","Inherent Vice"
"10609",2014,"WRITING (Adapted Screenplay)","False","The Theory of Everything"
"10610",2014,"WRITING (Adapted Screenplay)","False","Whiplash"
"10611",2014,"WRITING (Original Screenplay)","True","Birdman or (The Unexpected Virtue of Ignorance)"
"10612",2014,"WRITING (Original Screenplay)","False","Boyhood"
"10613",2014,"WRITING (Original Screenplay)","False","Foxcatcher"
"10614",2014,"WRITING (Original Screenplay)","False","The Grand Budapest Hotel"
"10615",2014,"WRITING (Original Screenplay)","False","Nightcrawler"
"10616",2014,"JEAN HERSHOLT HUMANITARIAN AWARD","True","Harry Belafonte"
"10617",2014,"HONORARY AWARD","True","To Jean-Claude Carrière, whose elegantly crafted screenplays elevate the art of screenwriting to the level of literature."
"10618",2014,"HONORARY AWARD","True","To Hayao Miyazaki, a master storyteller whose animated artistry has inspired filmmakers and audiences around the world."
"10619",2014,"HONORARY AWARD","True","To Maureen O'Hara, one of Hollywood's brightest stars, whose inspiring performances glowed with passion, warmth and strength."
"10620",2014,"GORDON E. SAWYER AWARD","True","David Winchester Gray"
"10621",2014,"SCIENTIFIC AND TECHNICAL AWARD (Academy Award of Merit)","True","To DR. LARRY HORNBECK for the invention of digital micromirror technology as used in DLP Cinema projection."
"10622",2014,"SCIENTIFIC AND TECHNICAL AWARD (Scientific and Engineering Award)","True","To IAIN NEIL for the optical design, and to ANDRÉ DE WINTER for the mechanical design, of the Leica Summilux-C series of lenses."
"10623",2014,"SCIENTIFIC AND TECHNICAL AWARD (Scientific and Engineering Award)","True","To BRAD WALKER, D. SCOTT DEWALD, BILL WERNER, GREG PETTITT and FRANK PORADISH for their contributions furthering the design and refinement of the Texas Instruments DLP Cinema projection technology, whose high level of performance enabled color-accurate digital intermediate preview and motion picture theatrical presentation."
"10624",2014,"SCIENTIFIC AND TECHNICAL AWARD (Scientific and Engineering Award)","True","To ICHIRO TSUTSUI, MASAHIRO TAKE, MITSUYASU TAMURA and MITSURU ASANO for the development of the Sony BVM-E Series Professional OLED Master Monitor."
"10625",2014,"SCIENTIFIC AND TECHNICAL AWARD (Scientific and Engineering Award)","True","To JOHN FREDERICK, BOB MYERS, KARL RASCHE and TOM LIANZA for the development of the HP DreamColor LP2480zx Professional Display."
"10626",2014,"SCIENTIFIC AND TECHNICAL AWARD (Technical Achievement Award)","True","To PETER BRAUN for the concept and development of the MAT-Towercam Twin Peek, a portable, remote-controlled, telescoping column that smoothly positions a camera up to 24 feet vertically."
"10627",2014,"SCIENTIFIC AND TECHNICAL AWARD (Technical Achievement Award)","True","To ROBERT NAGLE and ALLAN PADELFORD for The Biscuit Jr. self-propelled, high-performance, drivable camera and vehicle platform."
"10628",2014,"SCIENTIFIC AND TECHNICAL AWARD (Technical Achievement Award)","True","To HAROLD MILLIGAN, STEVEN KRYCHO and REINER DOETZKIES for the implementation engineering in the development of the Texas Instruments DLP Cinema digital projection technology."
"10629",2014,"SCIENTIFIC AND TECHNICAL AWARD (Technical Achievement Award)","True","To CARY PHILLIPS, NICOLAS POPRAVKA, PHILIP PETERSON and COLETTE MULLENHOFF for the architecture, development and creation of the artist-driven interface of the ILM Shape Sculpting System."
"10630",2014,"SCIENTIFIC AND TECHNICAL AWARD (Technical Achievement Award)","True","To TIM COTTER, ROGER VAN DER LAAN, KEN PEARCE and GREG LaSALLE for the innovative design and development of the MOVA Facial Performance Capture system."
"10631",2014,"SCIENTIFIC AND TECHNICAL AWARD (Technical Achievement Award)","True","To DAN PIPONI, KIM LIBRERI and GEORGE BORSHUKOV for their pioneering work in the development of Universal Capture at ESC Entertainment."
"10632",2014,"SCIENTIFIC AND TECHNICAL AWARD (Technical Achievement Award)","True","To MARCO REVELANT for the original concepts and artistic vision, and to ALASDAIR COULL and SHANE COOPER for the original architectural and engineering design, of the Barbershop hair grooming system at Weta Digital."
"10633",2014,"SCIENTIFIC AND TECHNICAL AWARD (Technical Achievement Award)","True","To MICHAEL SECHREST for the modeling design and implementation, CHRIS KING for the real-time interactive engineering, and GREG CROFT for the user interface design and implementation of SpeedTree Cinema."
"10634",2014,"SCIENTIFIC AND TECHNICAL AWARD (Technical Achievement Award)","True","To SCOTT PETERSON, JEFF BUDSBERG and JONATHAN GIBBS for the design and implementation of the DreamWorks Animation Foliage System."
"10635",2014,"SCIENTIFIC AND TECHNICAL AWARD (Technical Achievement Award)","True","To ERWIN COUMANS for the development of the Bullet physics library, and to NAFEES BIN ZAFAR and STEPHEN MARSHALL for the separate development of two large-scale destruction simulation systems based on Bullet."
"10636",2014,"SCIENTIFIC AND TECHNICAL AWARD (Technical Achievement Award)","True","To BRICE CRISWELL and RON FEDKIW for the development of the ILM PhysBAM Destruction System."
"10637",2014,"SCIENTIFIC AND TECHNICAL AWARD (Technical Achievement Award)","True","To BEN COLE for the design of the Kali Destruction System, to ERIC PARKER for the development of the Digital Molecular Matter toolkit, and to JAMES O'BRIEN for his influential research on the finite element methods that served as a foundation for these tools."
"10638",2014,"SCIENTIFIC AND TECHNICAL AWARD (Technical Achievement Award)","True","To MAGNUS WRENNINGE for leading the design and development of Field3D."
"10639",2014,"SCIENTIFIC AND TECHNICAL AWARD (Technical Achievement Award)","True","To ROBERT BRIDSON for early conceptualization of sparse-tiled voxel data structures and their application to modeling and simulation."
"10640",2014,"SCIENTIFIC AND TECHNICAL AWARD (Technical Achievement Award)","True","To KEN MUSETH, PETER CUCKA and MIHAI ALDÉN for the creation of OpenVDB."
"10641",2014,"AWARD OF COMMENDATION","True","To Steven Tiffen, Jeff Cohen and Michael Fecik for their pioneering work in developing dye-based filters that reduce IR contamination when neutral density filters are used with digital cameras."
"10642",2015,"ACTOR IN A LEADING ROLE","False","Bryan Cranston"
"10643",2015,"ACTOR IN A LEADING ROLE","False","Matt Damon"
"10644",2015,"ACTOR IN A LEADING ROLE","True","Leonardo DiCaprio"
"10645",2015,"ACTOR IN A LEADING ROLE","False","Michael Fassbender"
"10646",2015,"ACTOR IN A LEADING ROLE","False","Eddie Redmayne"
"10647",2015,"ACTOR IN A SUPPORTING ROLE","False","Christian Bale"
"10648",2015,"ACTOR IN A SUPPORTING ROLE","False","Tom Hardy"
"10649",2015,"ACTOR IN A SUPPORTING ROLE","False","Mark Ruffalo"
"10650",2015,"ACTOR IN A SUPPORTING ROLE","True","Mark Rylance"
"10651",2015,"ACTOR IN A SUPPORTING ROLE","False","Sylvester Stallone"
"10652",2015,"ACTRESS IN A LEADING ROLE","False","Cate Blanchett"
"10653",2015,"ACTRESS IN A LEADING ROLE","True","Brie Larson"
"10654",2015,"ACTRESS IN A LEADING ROLE","False","Jennifer Lawrence"
"10655",2015,"ACTRESS IN A LEADING ROLE","False","Charlotte Rampling"
"10656",2015,"ACTRESS IN A LEADING ROLE","False","Saoirse Ronan"
"10657",2015,"ACTRESS IN A SUPPORTING ROLE","False","Jennifer Jason Leigh"
"10658",2015,"ACTRESS IN A SUPPORTING ROLE","False","Rooney Mara"
"10659",2015,"ACTRESS IN A SUPPORTING ROLE","False","Rachel McAdams"
"10660",2015,"ACTRESS IN A SUPPORTING ROLE","True","Alicia Vikander"
"10661",2015,"ACTRESS IN A SUPPORTING ROLE","False","Kate Winslet"
"10662",2015,"ANIMATED FEATURE FILM","False","Anomalisa"
"10663",2015,"ANIMATED FEATURE FILM","False","Boy and the World"
"10664",2015,"ANIMATED FEATURE FILM","True","Inside Out"
"10665",2015,"ANIMATED FEATURE FILM","False","Shaun the Sheep Movie"
"10666",2015,"ANIMATED FEATURE FILM","False","When Marnie Was There"
"10667",2015,"CINEMATOGRAPHY","False","Carol"
"10668",2015,"CINEMATOGRAPHY","False","The Hateful Eight"
"10669",2015,"CINEMATOGRAPHY","False","Mad Max: Fury Road"
"10670",2015,"CINEMATOGRAPHY","True","The Revenant"
"10671",2015,"CINEMATOGRAPHY","False","Sicario"
"10672",2015,"COSTUME DESIGN","False","Carol"
"10673",2015,"COSTUME DESIGN","False","Cinderella"
"10674",2015,"COSTUME DESIGN","False","The Danish Girl"
"10675",2015,"COSTUME DESIGN","True","Mad Max: Fury Road"
"10676",2015,"COSTUME DESIGN","False","The Revenant"
"10677",2015,"DIRECTING","False","The Big Short"
"10678",2015,"DIRECTING","False","Mad Max: Fury Road"
"10679",2015,"DIRECTING","True","The Revenant"
"10680",2015,"DIRECTING","False","Room"
"10681",2015,"DIRECTING","False","Spotlight"
"10682",2015,"DOCUMENTARY (Feature)","True","Amy"
"10683",2015,"DOCUMENTARY (Feature)","False","Cartel Land"
"10684",2015,"DOCUMENTARY (Feature)","False","The Look of Silence"
"10685",2015,"DOCUMENTARY (Feature)","False","What Happened, Miss Simone?"
"10686",2015,"DOCUMENTARY (Feature)","False","Winter on Fire: Ukraine's Fight for Freedom"
"10687",2015,"DOCUMENTARY (Short Subject)","False","Body Team 12"
"10688",2015,"DOCUMENTARY (Short Subject)","False","Chau, beyond the Lines"
"10689",2015,"DOCUMENTARY (Short Subject)","False","Claude Lanzmann: Spectres of the Shoah"
"10690",2015,"DOCUMENTARY (Short Subject)","True","A Girl in the River: The Price of Forgiveness"
"10691",2015,"DOCUMENTARY (Short Subject)","False","Last Day of Freedom"
"10692",2015,"FILM EDITING","False","The Big Short"
"10693",2015,"FILM EDITING","True","Mad Max: Fury Road"
"10694",2015,"FILM EDITING","False","The Revenant"
"10695",2015,"FILM EDITING","False","Spotlight"
"10696",2015,"FILM EDITING","False","Star Wars: The Force Awakens"
"10697",2015,"FOREIGN LANGUAGE FILM","False","Embrace of the Serpent"
"10698",2015,"FOREIGN LANGUAGE FILM","False","Mustang"
"10699",2015,"FOREIGN LANGUAGE FILM","True","Son of Saul"
"10700",2015,"FOREIGN LANGUAGE FILM","False","Theeb"
"10701",2015,"FOREIGN LANGUAGE FILM","False","A War"
"10702",2015,"MAKEUP AND HAIRSTYLING","True","Mad Max: Fury Road"
"10703",2015,"MAKEUP AND HAIRSTYLING","False","The 100-Year-Old Man Who Climbed out the Window and Disappeared"
"10704",2015,"MAKEUP AND HAIRSTYLING","False","The Revenant"
"10705",2015,"MUSIC (Original Score)","False","Bridge of Spies"
"10706",2015,"MUSIC (Original Score)","False","Carol"
"10707",2015,"MUSIC (Original Score)","True","The Hateful Eight"
"10708",2015,"MUSIC (Original Score)","False","Sicario"
"10709",2015,"MUSIC (Original Score)","False","Star Wars: The Force Awakens"
"10710",2015,"MUSIC (Original Song)","False","Fifty Shades of Grey"
"10711",2015,"MUSIC (Original Song)","False","Racing Extinction"
"10712",2015,"MUSIC (Original Song)","False","Youth"
"10713",2015,"MUSIC (Original Song)","False","The Hunting Ground"
"10714",2015,"MUSIC (Original Song)","True","Spectre"
"10715",2015,"BEST PICTURE","False","The Big Short"
"10716",2015,"BEST PICTURE","False","Bridge of Spies"
"10717",2015,"BEST PICTURE","False","Brooklyn"
"10718",2015,"BEST PICTURE","False","Mad Max: Fury Road"
"10719",2015,"BEST PICTURE","False","The Martian"
"10720",2015,"BEST PICTURE","False","The Revenant"
"10721",2015,"BEST PICTURE","False","Room"
"10722",2015,"BEST PICTURE","True","Spotlight"
"10723",2015,"PRODUCTION DESIGN","False","Bridge of Spies"
"10724",2015,"PRODUCTION DESIGN","False","The Danish Girl"
"10725",2015,"PRODUCTION DESIGN","True","Mad Max: Fury Road"
"10726",2015,"PRODUCTION DESIGN","False","The Martian"
"10727",2015,"PRODUCTION DESIGN","False","The Revenant"
"10728",2015,"SHORT FILM (Animated)","True","Bear Story"
"10729",2015,"SHORT FILM (Animated)","False","Prologue"
"10730",2015,"SHORT FILM (Animated)","False","Sanjay's Super Team"
"10731",2015,"SHORT FILM (Animated)","False","We Can't Live without Cosmos"
"10732",2015,"SHORT FILM (Animated)","False","World of Tomorrow"
"10733",2015,"SHORT FILM (Live Action)","False","Ave Maria"
"10734",2015,"SHORT FILM (Live Action)","False","Day One"
"10735",2015,"SHORT FILM (Live Action)","False","Everything Will Be Okay (Alles Wird Gut)"
"10736",2015,"SHORT FILM (Live Action)","False","Shok"
"10737",2015,"SHORT FILM (Live Action)","True","Stutterer"
"10738",2015,"SOUND EDITING","True","Mad Max: Fury Road"
"10739",2015,"SOUND EDITING","False","The Martian"
"10740",2015,"SOUND EDITING","False","The Revenant"
"10741",2015,"SOUND EDITING","False","Sicario"
"10742",2015,"SOUND EDITING","False","Star Wars: The Force Awakens"
"10743",2015,"SOUND MIXING","False","Bridge of Spies"
"10744",2015,"SOUND MIXING","True","Mad Max: Fury Road"
"10745",2015,"SOUND MIXING","False","The Martian"
"10746",2015,"SOUND MIXING","False","The Revenant"
"10747",2015,"SOUND MIXING","False","Star Wars: The Force Awakens"
"10748",2015,"VISUAL EFFECTS","True","Ex Machina"
"10749",2015,"VISUAL EFFECTS","False","Mad Max: Fury Road"
"10750",2015,"VISUAL EFFECTS","False","The Martian"
"10751",2015,"VISUAL EFFECTS","False","The Revenant"
"10752",2015,"VISUAL EFFECTS","False","Star Wars: The Force Awakens"
"10753",2015,"WRITING (Adapted Screenplay)","True","The Big Short"
"10754",2015,"WRITING (Adapted Screenplay)","False","Brooklyn"
"10755",2015,"WRITING (Adapted Screenplay)","False","Carol"
"10756",2015,"WRITING (Adapted Screenplay)","False","The Martian"
"10757",2015,"WRITING (Adapted Screenplay)","False","Room"
"10758",2015,"WRITING (Original Screenplay)","False","Bridge of Spies"
"10759",2015,"WRITING (Original Screenplay)","False","Ex Machina"
"10760",2015,"WRITING (Original Screenplay)","False","Inside Out"
"10761",2015,"WRITING (Original Screenplay)","True","Spotlight"
"10762",2015,"WRITING (Original Screenplay)","False","Straight Outta Compton"
"10763",2015,"JEAN HERSHOLT HUMANITARIAN AWARD","True","Debbie Reynolds"
"10764",2015,"HONORARY AWARD","True","To Spike Lee, filmmaker, educator, motivator, iconoclast, artist."
"10765",2015,"HONORARY AWARD","True","To Gena Rowlands, who has illuminated the human experience through her brilliant, passionate and fearless performances."
"10766",2015,"SCIENTIFIC AND TECHNICAL AWARD (Scientific and Engineering Award)","True","To BRIAN McLEAN and MARTIN MEUNIER for pioneering the use of rapid prototyping for character animation in stop-motion film production."
"10767",2015,"SCIENTIFIC AND TECHNICAL AWARD (Scientific and Engineering Award)","True","To JACK GREASLEY, KIYOYUKI NAKAGAKI, DUNCAN HOPKINS and CARL RAND for the design and engineering of the MARI 3D texture painting system."
"10768",2015,"SCIENTIFIC AND TECHNICAL AWARD (Technical Achievement Award)","True","To MICHAEL JOHN KEESLING for the design and development of Image Shaker, an optical system that convincingly creates the illusion of the camera shaking in a variable and repeatable manner."
"10769",2015,"SCIENTIFIC AND TECHNICAL AWARD (Technical Achievement Award)","True","To DAVID McINTOSH, STEVE SMITH, MIKE BRANHAM and MICHAEL KIRILENKO for the engineering and development of the Aircover Inflatables Airwall."
"10770",2015,"SCIENTIFIC AND TECHNICAL AWARD (Technical Achievement Award)","True","To TREVOR DAVIES, THOMAS WAN, JON SCOTT MILLER, JARED SMITH and MATTHEW ROBINSON for the development of the Dolby Laboratories PRM Series Reference Color Monitors."
"10771",2015,"SCIENTIFIC AND TECHNICAL AWARD (Technical Achievement Award)","True","To RONALD MALLET and CHRISTOPH BREGLER for the design and engineering of the Industrial Light & Magic Geometry Tracker, a novel, general-purpose tracker and solver."
"10772",2015,"SCIENTIFIC AND TECHNICAL AWARD (Technical Achievement Award)","True","To JIM HOURIHAN, ALAN TROMBLA and SETH ROSENTHAL for the design and development of the Tweak Software RV system, a highly extensible media player system."
"10773",2015,"SCIENTIFIC AND TECHNICAL AWARD (Technical Achievement Award)","True","To RICHARD CHUANG and RAHUL C. THAKKAR for the groundbreaking design, and to ANDREW PILGRIM, STEWART BIRNAM and MARK KIRK for the review workflows and advanced playback features, of the DreamWorks Animation Media Review System."
"10774",2015,"SCIENTIFIC AND TECHNICAL AWARD (Technical Achievement Award)","True","To KEITH GOLDFARB, STEVE LINN, BRIAN GREEN and RAYMOND CHIH for the development of the Rhythm & Hues Global DDR System."
"10775",2015,"SCIENTIFIC AND TECHNICAL AWARD (Technical Achievement Award)","True","To J ROBERT RAY, COTTALANGO LEON and SAM RICHARDS for the design, engineering and continuous development of Sony Pictures Imageworks Itview."
"10776",2015,"SCIENTIFIC AND TECHNICAL AWARD (Special Award)","True","To the Society of Motion Picture and Television Engineers - For one hundred years, the Society's members have nurtured technology, provided essential standards, and offered the expertise, support, tools and infrastructure for the creation and post-production of motion pictures."
"10777",2016,"ACTOR IN A LEADING ROLE","True","Casey Affleck"
"10778",2016,"ACTOR IN A LEADING ROLE","False","Andrew Garfield"
"10779",2016,"ACTOR IN A LEADING ROLE","False","Ryan Gosling"
"10780",2016,"ACTOR IN A LEADING ROLE","False","Viggo Mortensen"
"10781",2016,"ACTOR IN A LEADING ROLE","False","Denzel Washington"
"10782",2016,"ACTOR IN A SUPPORTING ROLE","True","Mahershala Ali"
"10783",2016,"ACTOR IN A SUPPORTING ROLE","False","Jeff Bridges"
"10784",2016,"ACTOR IN A SUPPORTING ROLE","False","Lucas Hedges"
"10785",2016,"ACTOR IN A SUPPORTING ROLE","False","Dev Patel"
"10786",2016,"ACTOR IN A SUPPORTING ROLE","False","Michael Shannon"
"10787",2016,"ACTRESS IN A LEADING ROLE","False","Isabelle Huppert"
"10788",2016,"ACTRESS IN A LEADING ROLE","False","Ruth Negga"
"10789",2016,"ACTRESS IN A LEADING ROLE","False","Natalie Portman"
"10790",2016,"ACTRESS IN A LEADING ROLE","True","Emma Stone"
"10791",2016,"ACTRESS IN A LEADING ROLE","False","Meryl Streep"
"10792",2016,"ACTRESS IN A SUPPORTING ROLE","True","Viola Davis"
"10793",2016,"ACTRESS IN A SUPPORTING ROLE","False","Naomie Harris"
"10794",2016,"ACTRESS IN A SUPPORTING ROLE","False","Nicole Kidman"
"10795",2016,"ACTRESS IN A SUPPORTING ROLE","False","Octavia Spencer"
"10796",2016,"ACTRESS IN A SUPPORTING ROLE","False","Michelle Williams"
"10797",2016,"ANIMATED FEATURE FILM","False","Kubo and the Two Strings"
"10798",2016,"ANIMATED FEATURE FILM","False","Moana"
"10799",2016,"ANIMATED FEATURE FILM","False","My Life as a Zucchini"
"10800",2016,"ANIMATED FEATURE FILM","False","The Red Turtle"
"10801",2016,"ANIMATED FEATURE FILM","True","Zootopia"
"10802",2016,"CINEMATOGRAPHY","False","Arrival"
"10803",2016,"CINEMATOGRAPHY","True","La La Land"
"10804",2016,"CINEMATOGRAPHY","False","Lion"
"10805",2016,"CINEMATOGRAPHY","False","Moonlight"
"10806",2016,"CINEMATOGRAPHY","False","Silence"
"10807",2016,"COSTUME DESIGN","False","Allied"
"10808",2016,"COSTUME DESIGN","True","Fantastic Beasts and Where to Find Them"
"10809",2016,"COSTUME DESIGN","False","Florence Foster Jenkins"
"10810",2016,"COSTUME DESIGN","False","Jackie"
"10811",2016,"COSTUME DESIGN","False","La La Land"
"10812",2016,"DIRECTING","False","Arrival"
"10813",2016,"DIRECTING","False","Hacksaw Ridge"
"10814",2016,"DIRECTING","True","La La Land"
"10815",2016,"DIRECTING","False","Manchester by the Sea"
"10816",2016,"DIRECTING","False","Moonlight"
"10817",2016,"DOCUMENTARY (Feature)","False","Fire at Sea"
"10818",2016,"DOCUMENTARY (Feature)","False","I Am Not Your Negro"
"10819",2016,"DOCUMENTARY (Feature)","False","Life, Animated"
"10820",2016,"DOCUMENTARY (Feature)","True","O.J.: Made in America"
